date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:43	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f367b-2876e%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfontd41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:43	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22660f367b-12d68%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont3e6e.woff2	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:43	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22660f367b-17ee8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont3e6e.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:44	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%22660f367b-286ac%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont3e6e.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:44	15156/15156	---M--	200	added ('OK')	image/jpeg	etag:%22660f367c-3b34%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/images/ut-misc-bg.jpg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/images/ut-misc-bg.jpg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.plugins.min.css?ver=5.3.6)
14:48:44	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22660f367b-6c7db%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/fontawesome/fontawesome-webfont3e6e.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/themes/brooklyn/css/ut.core.fonts.min.css?ver=5.3.6)
14:48:44	302/302	---M--	200	added ('OK')	image/png	etag:%22660f3613-12e%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:45	323/323	---M--	200	added ('OK')	image/png	etag:%22660f3613-143%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/info.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:45	244/244	---M--	200	added ('OK')	image/png	etag:%22660f3613-f4%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:45	495/495	---M--	200	added ('OK')	image/png	etag:%22660f3613-1ef%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:45	712/712	---M--	200	added ('OK')	image/png	etag:%22660f360b-2c8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:46	841/841	---M--	200	added ('OK')	image/png	etag:%22660f360b-349%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:46	694/694	---M--	200	added ('OK')	image/png	etag:%22660f360b-2b6%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:46	544/544	---M--	200	added ('OK')	image/png	etag:%22660f360b-220%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:46	590/590	---M--	200	added ('OK')	image/png	etag:%22660f360b-24e%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:47	682/682	---M--	200	added ('OK')	image/png	etag:%22660f360b-2aa%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:47	705/705	---M--	200	added ('OK')	image/png	etag:%22660f360c-2c1%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:47	674/674	---M--	200	added ('OK')	image/png	etag:%22660f360b-2a2%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:47	717/717	---M--	200	added ('OK')	image/png	etag:%22660f360b-2cd%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:48	691/691	---M--	200	added ('OK')	image/png	etag:%22660f360b-2b3%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:48	700/700	---M--	200	added ('OK')	image/png	etag:%22660f360b-2bc%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:48	648/648	---M--	200	added ('OK')	image/png	etag:%22660f360b-288%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:48	621/621	---M--	200	added ('OK')	image/png	etag:%22660f360b-26d%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:49	688/688	---M--	200	added ('OK')	image/png	etag:%22660f360b-2b0%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:49	700/700	---M--	200	added ('OK')	image/png	etag:%22660f360b-2bc%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:49	647/647	---M--	200	added ('OK')	image/png	etag:%22660f360b-287%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:49	763/763	---M--	200	added ('OK')	image/png	etag:%22660f360b-2fb%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:50	690/690	---M--	200	added ('OK')	image/png	etag:%22660f360b-2b2%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:50	709/709	---M--	200	added ('OK')	image/png	etag:%22660f360b-2c5%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:50	691/691	---M--	200	added ('OK')	image/png	etag:%22660f360b-2b3%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:50	635/635	---M--	200	added ('OK')	image/png	etag:%22660f360b-27b%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:51	590/590	---M--	200	added ('OK')	image/png	etag:%22660f360b-24e%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:51	635/635	---M--	200	added ('OK')	image/png	etag:%22660f360b-27b%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:51	659/659	---M--	200	added ('OK')	image/png	etag:%22660f360b-293%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:51	1686/1686	---M--	200	added ('OK')	image/png	etag:%22660f360b-696%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:52	706/706	---M--	200	added ('OK')	image/png	etag:%22660f360b-2c2%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:52	470/470	---M--	200	added ('OK')	image/png	etag:%22660f360b-1d6%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:52	606/606	---M--	200	added ('OK')	image/png	etag:%22660f360b-25e%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:52	792/792	---M--	200	added ('OK')	image/png	etag:%22660f360b-318%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:52	505/505	---M--	200	added ('OK')	image/png	etag:%22660f360b-1f9%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:53	756/756	---M--	200	added ('OK')	image/png	etag:%22660f360b-2f4%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:53	657/657	---M--	200	added ('OK')	image/png	etag:%22660f360b-291%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:53	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f360b-1df4%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:53	7464/7464	---M--	200	added ('OK')	application/octet-stream	etag:%22660f360b-1d28%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:54	7540/7540	---M--	200	added ('OK')	font/woff	etag:%22660f360b-1d74%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:54	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%22660f360b-5fb8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:54	223/223	---M--	200	added ('OK')	image/png	etag:%22660f360b-df%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:54	168/168	---M--	200	added ('OK')	image/png	etag:%22660f360b-a8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:55	198/198	---M--	200	added ('OK')	image/png	etag:%22660f360b-c6%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:55	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%22660f3613-7e%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:55	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f360b-1788%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:56	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22660f360b-1788%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:56	5924/5924	---M--	200	added ('OK')	font/woff	etag:%22660f360b-1724%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
14:48:56	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%22660f360b-16d8%22	https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/alwise/themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://themeforest.unitedthemes.com/wpversions/brooklyn/demo42/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.8)
